epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
97,11104.6,1.62714,1.66069,1.56747,0.70031,0.6258,0.6579,0.4001,1.65634,1.59654,1.68443,0.00568,0.00568,0.00568
98,11218.4,1.62491,1.65735,1.56342,0.70097,0.62512,0.65845,0.40159,1.65571,1.59421,1.68326,0.005635,0.005635,0.005635
99,11331.2,1.62386,1.64383,1.5589,0.6987,0.62835,0.65919,0.40169,1.65557,1.5923,1.68248,0.00559,0.00559,0.00559
100,11443.5,1.62388,1.64728,1.56483,0.699,0.62937,0.66008,0.40169,1.65507,1.59001,1.6813,0.005545,0.005545,0.005545
101,11555.8,1.61891,1.63984,1.55603,0.69516,0.63098,0.66087,0.40213,1.65426,1.58796,1.68009,0.0055,0.0055,0.0055
102,11670.1,1.61978,1.644,1.55806,0.70187,0.6292,0.66292,0.40242,1.65319,1.58599,1.67886,0.005455,0.005455,0.005455
103,11782.5,1.61619,1.6301,1.55393,0.69994,0.62865,0.6628,0.4032,1.65263,1.58389,1.67775,0.00541,0.00541,0.00541
104,11895.7,1.61559,1.62554,1.55297,0.70268,0.6262,0.66383,0.40482,1.65244,1.58174,1.67687,0.005365,0.005365,0.005365
105,12009.3,1.61688,1.62448,1.55395,0.70437,0.62756,0.66391,0.40471,1.65148,1.57991,1.67584,0.00532,0.00532,0.00532
106,12122,1.61192,1.62229,1.54748,0.70693,0.62602,0.66446,0.40484,1.65092,1.57763,1.67453,0.005275,0.005275,0.005275
107,12235.6,1.60905,1.61991,1.54966,0.70884,0.62611,0.66591,0.40563,1.64988,1.57529,1.67318,0.00523,0.00523,0.00523
108,12348.8,1.60539,1.61304,1.5475,0.70501,0.62831,0.6667,0.406,1.64932,1.57313,1.67191,0.005185,0.005185,0.005185
109,12461.3,1.60363,1.60922,1.5413,0.70573,0.62938,0.66736,0.40689,1.64889,1.57088,1.67074,0.00514,0.00514,0.00514
110,12574.9,1.60936,1.61181,1.54145,0.70824,0.63006,0.66841,0.408,1.64844,1.56901,1.66982,0.005095,0.005095,0.005095
111,12687.7,1.60135,1.60265,1.54133,0.70703,0.63165,0.66911,0.4085,1.64778,1.56687,1.66865,0.00505,0.00505,0.00505
112,12801.6,1.60416,1.60794,1.54084,0.70701,0.63147,0.67055,0.40944,1.64737,1.56524,1.66766,0.005005,0.005005,0.005005
113,12914.9,1.60204,1.59822,1.54209,0.71045,0.63085,0.67114,0.4102,1.647,1.56349,1.6668,0.00496,0.00496,0.00496
114,13026.1,1.59424,1.5893,1.53529,0.71582,0.62936,0.67211,0.41035,1.64669,1.56148,1.66598,0.004915,0.004915,0.004915
115,13140,1.59407,1.59489,1.53705,0.71715,0.62994,0.67253,0.41038,1.64627,1.55962,1.66509,0.00487,0.00487,0.00487
116,13252.3,1.60015,1.59318,1.53758,0.71975,0.62906,0.67323,0.41068,1.6458,1.55794,1.66421,0.004825,0.004825,0.004825
117,13366.1,1.59407,1.58251,1.5249,0.71996,0.62899,0.67328,0.41122,1.64525,1.55658,1.66319,0.00478,0.00478,0.00478
118,13479.9,1.59004,1.57796,1.52856,0.72396,0.6282,0.67449,0.41223,1.64479,1.55459,1.66222,0.004735,0.004735,0.004735
119,13592.4,1.59144,1.58675,1.52591,0.72202,0.62958,0.6749,0.4127,1.64466,1.55318,1.66123,0.00469,0.00469,0.00469
120,13705.7,1.59063,1.57908,1.52625,0.72126,0.63135,0.67541,0.41295,1.64414,1.55145,1.66025,0.004645,0.004645,0.004645
121,13818.6,1.58784,1.5691,1.51869,0.71825,0.63454,0.67677,0.41387,1.64377,1.55001,1.65919,0.0046,0.0046,0.0046
122,13932.7,1.58202,1.57102,1.51637,0.71804,0.63504,0.67744,0.4142,1.64311,1.54888,1.65819,0.004555,0.004555,0.004555
123,14046.7,1.5908,1.56951,1.5262,0.718,0.63507,0.67777,0.41437,1.64252,1.54738,1.65736,0.00451,0.00451,0.00451
124,14159.1,1.58377,1.55939,1.52238,0.72149,0.63481,0.67791,0.41487,1.64265,1.54588,1.65668,0.004465,0.004465,0.004465
125,14272.7,1.58423,1.56455,1.51899,0.7202,0.6363,0.67845,0.4151,1.64237,1.54445,1.65605,0.00442,0.00442,0.00442
126,14386.4,1.57649,1.55739,1.51762,0.72173,0.63674,0.67903,0.41579,1.64188,1.54298,1.65527,0.004375,0.004375,0.004375
127,14499,1.57966,1.561,1.51836,0.71763,0.63971,0.6796,0.41604,1.64185,1.54148,1.65443,0.00433,0.00433,0.00433
128,14612.8,1.57535,1.55079,1.51382,0.71982,0.63983,0.68024,0.41641,1.64145,1.54004,1.6536,0.004285,0.004285,0.004285
129,14724.1,1.57677,1.54427,1.51287,0.72047,0.64061,0.68083,0.41641,1.64148,1.53826,1.65272,0.00424,0.00424,0.00424
130,14837.8,1.575,1.539,1.51025,0.72513,0.64006,0.68132,0.41726,1.6412,1.5369,1.65192,0.004195,0.004195,0.004195
131,14950,1.57052,1.54224,1.51122,0.72349,0.64247,0.68188,0.41748,1.64107,1.53571,1.65132,0.00415,0.00415,0.00415
132,15063.6,1.57465,1.53896,1.50711,0.72198,0.64418,0.68245,0.41777,1.64093,1.53417,1.6505,0.004105,0.004105,0.004105
