epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
139,23381,1.54936,1.49157,1.49708,0.74903,0.64916,0.69715,0.42354,1.64205,1.49522,1.65594,0.00379,0.00379,0.00379
140,23567.4,1.5395,1.48478,1.49356,0.75287,0.64952,0.69794,0.42376,1.64232,1.49386,1.65557,0.003745,0.003745,0.003745
141,23753.7,1.54672,1.47752,1.49322,0.75103,0.65004,0.69826,0.42453,1.64235,1.49249,1.65499,0.0037,0.0037,0.0037
142,23940.4,1.54171,1.48175,1.49183,0.74938,0.65175,0.6998,0.42502,1.64216,1.49086,1.65449,0.003655,0.003655,0.003655
143,24127.4,1.54205,1.47104,1.48932,0.74886,0.65265,0.70082,0.42563,1.64188,1.48954,1.65371,0.00361,0.00361,0.00361
144,24312.8,1.53812,1.47117,1.48848,0.74862,0.6533,0.70108,0.42605,1.64159,1.48855,1.65292,0.003565,0.003565,0.003565
145,24499,1.53973,1.46695,1.48923,0.74844,0.65351,0.70119,0.42628,1.64146,1.48722,1.65218,0.00352,0.00352,0.00352
146,24685.6,1.52986,1.45793,1.48282,0.74784,0.65496,0.70223,0.42653,1.64153,1.48595,1.65173,0.003475,0.003475,0.003475
147,24871.5,1.53813,1.46869,1.48605,0.7516,0.65377,0.70293,0.42696,1.64145,1.48469,1.65129,0.00343,0.00343,0.00343
148,25058,1.53276,1.45448,1.48178,0.75273,0.65264,0.70317,0.42768,1.64164,1.48323,1.65077,0.003385,0.003385,0.003385
149,25243.4,1.53014,1.45282,1.47626,0.75266,0.65335,0.70326,0.42735,1.6415,1.48227,1.65019,0.00334,0.00334,0.00334
150,25429.8,1.52663,1.44916,1.4729,0.74868,0.65719,0.70462,0.42811,1.64135,1.48083,1.64938,0.003295,0.003295,0.003295
151,25615.5,1.52274,1.43873,1.47416,0.74638,0.65973,0.70521,0.42825,1.6409,1.47895,1.64836,0.00325,0.00325,0.00325
152,25802.7,1.52369,1.44518,1.47128,0.74405,0.6617,0.70546,0.42848,1.64068,1.47793,1.6475,0.003205,0.003205,0.003205
153,25989.5,1.52012,1.42891,1.46784,0.74219,0.66211,0.70566,0.42883,1.64031,1.47631,1.64635,0.00316,0.00316,0.00316
154,26176.2,1.51787,1.43787,1.46865,0.7436,0.66084,0.70551,0.42944,1.64005,1.47523,1.64575,0.003115,0.003115,0.003115
155,26362.8,1.51968,1.42848,1.46747,0.74025,0.6624,0.70651,0.42996,1.63965,1.47374,1.64495,0.00307,0.00307,0.00307
156,26548.4,1.51623,1.42588,1.46297,0.74443,0.66077,0.70688,0.43066,1.63939,1.47263,1.64406,0.003025,0.003025,0.003025
157,26735.3,1.51215,1.41766,1.46644,0.74728,0.65916,0.70704,0.43087,1.63928,1.4718,1.64335,0.00298,0.00298,0.00298
158,26921.5,1.51838,1.42448,1.46631,0.74509,0.66013,0.70706,0.43038,1.63956,1.47049,1.64285,0.002935,0.002935,0.002935
159,27107.8,1.50834,1.41757,1.4608,0.74567,0.65878,0.70728,0.43104,1.64013,1.46951,1.64259,0.00289,0.00289,0.00289
160,27294.4,1.50537,1.41278,1.46076,0.74558,0.65965,0.70772,0.43121,1.63994,1.46887,1.64197,0.002845,0.002845,0.002845
161,27482.5,1.50733,1.41561,1.46112,0.74407,0.65978,0.70805,0.43205,1.64006,1.46727,1.64167,0.0028,0.0028,0.0028
162,27670.1,1.50197,1.40243,1.4554,0.74238,0.66146,0.70903,0.43285,1.64002,1.46672,1.64094,0.002755,0.002755,0.002755
163,27857.5,1.50451,1.40297,1.45793,0.74488,0.66168,0.70918,0.43309,1.63949,1.46595,1.64033,0.00271,0.00271,0.00271
164,28045.4,1.50074,1.39559,1.45669,0.74527,0.66143,0.70928,0.43339,1.63966,1.46489,1.63986,0.002665,0.002665,0.002665
165,28231.5,1.49607,1.38967,1.45095,0.74488,0.66239,0.70961,0.43326,1.63966,1.4642,1.63947,0.00262,0.00262,0.00262
166,28419.1,1.49788,1.38601,1.45031,0.74346,0.6642,0.71003,0.43368,1.63998,1.46336,1.63934,0.002575,0.002575,0.002575
167,28606.6,1.49272,1.38106,1.44283,0.74801,0.66186,0.71059,0.4344,1.64023,1.46261,1.63896,0.00253,0.00253,0.00253
168,28793,1.49271,1.38151,1.44334,0.74539,0.66502,0.71156,0.43452,1.64053,1.46195,1.63833,0.002485,0.002485,0.002485
169,28981.7,1.48971,1.38254,1.44505,0.74634,0.66322,0.7111,0.43516,1.64079,1.46137,1.63804,0.00244,0.00244,0.00244
