epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
108,17664.1,1.59196,1.59283,1.55763,0.71281,0.63241,0.67342,0.41272,1.63597,1.5445,1.67777,0.005185,0.005185,0.005185
109,17855.2,1.59497,1.58768,1.55324,0.71254,0.63446,0.67434,0.413,1.63515,1.54227,1.67649,0.00514,0.00514,0.00514
110,18046.2,1.59612,1.58989,1.5478,0.71402,0.63459,0.67482,0.41303,1.63506,1.54043,1.67572,0.005095,0.005095,0.005095
111,18235.8,1.59119,1.57727,1.54736,0.71323,0.6353,0.67535,0.41341,1.63505,1.53922,1.67493,0.00505,0.00505,0.00505
112,18426.5,1.59558,1.57905,1.55021,0.71462,0.63616,0.67598,0.41393,1.63448,1.53768,1.67387,0.005005,0.005005,0.005005
113,18617.3,1.59539,1.57634,1.55219,0.7176,0.63715,0.67662,0.41441,1.63406,1.53592,1.6731,0.00496,0.00496,0.00496
114,18808.6,1.58549,1.56816,1.54227,0.71325,0.63959,0.67704,0.41454,1.63363,1.53435,1.6722,0.004915,0.004915,0.004915
115,18999.7,1.58376,1.56957,1.54171,0.71437,0.63841,0.67728,0.4144,1.63351,1.53291,1.6714,0.00487,0.00487,0.00487
116,19190.5,1.58972,1.57288,1.5429,0.71485,0.63794,0.67789,0.41531,1.63328,1.53185,1.67051,0.004825,0.004825,0.004825
117,19381,1.58586,1.56214,1.53586,0.71291,0.63789,0.67804,0.41543,1.63283,1.53033,1.66936,0.00478,0.00478,0.00478
118,19570.7,1.583,1.55571,1.53707,0.71462,0.63863,0.67895,0.41555,1.63266,1.52904,1.6686,0.004735,0.004735,0.004735
119,19762.1,1.58476,1.56073,1.53462,0.71843,0.63977,0.68055,0.41655,1.63214,1.52741,1.66758,0.00469,0.00469,0.00469
120,19951.8,1.58043,1.55374,1.53468,0.71638,0.64261,0.68103,0.41688,1.63174,1.52612,1.66656,0.004645,0.004645,0.004645
121,20142.6,1.57539,1.5448,1.52924,0.7197,0.64171,0.68179,0.41748,1.63139,1.52496,1.66558,0.0046,0.0046,0.0046
122,20333.5,1.57422,1.54598,1.52861,0.71803,0.64234,0.68194,0.41804,1.63105,1.52382,1.6647,0.004555,0.004555,0.004555
123,20524.8,1.57718,1.54261,1.53229,0.72028,0.64161,0.68224,0.41888,1.63066,1.52205,1.6637,0.00451,0.00451,0.00451
124,20716,1.57219,1.53374,1.52792,0.72363,0.6389,0.68278,0.41949,1.63039,1.52046,1.66285,0.004465,0.004465,0.004465
125,20906.7,1.57446,1.53991,1.52951,0.72353,0.63912,0.68348,0.42002,1.63,1.51882,1.66201,0.00442,0.00442,0.00442
126,21097.3,1.56834,1.5333,1.52333,0.72448,0.6391,0.68412,0.42006,1.62988,1.5174,1.66128,0.004375,0.004375,0.004375
127,21288,1.5718,1.53507,1.5279,0.72765,0.63741,0.68487,0.42005,1.62973,1.51614,1.66066,0.00433,0.00433,0.00433
128,21479,1.5652,1.52398,1.52235,0.7293,0.63739,0.68546,0.42047,1.62986,1.51527,1.6603,0.004285,0.004285,0.004285
129,21670,1.5646,1.5227,1.52143,0.73052,0.63749,0.68595,0.42124,1.62992,1.51358,1.65973,0.00424,0.00424,0.00424
130,21804.8,1.56604,1.51973,1.51833,0.72789,0.63857,0.68692,0.42124,1.62977,1.51224,1.65879,0.004195,0.004195,0.004195
131,21905.3,1.56004,1.51906,1.51866,0.72921,0.63944,0.68759,0.4215,1.6295,1.51124,1.6581,0.00415,0.00415,0.00415
132,22005.8,1.56584,1.523,1.5165,0.72977,0.63929,0.68851,0.42158,1.62905,1.51004,1.65705,0.004105,0.004105,0.004105
133,22106.5,1.55881,1.51402,1.51639,0.73191,0.6427,0.68939,0.42196,1.62866,1.50843,1.65611,0.00406,0.00406,0.00406
134,22207.1,1.55534,1.51156,1.50919,0.73122,0.64261,0.68983,0.42232,1.62883,1.50732,1.65526,0.004015,0.004015,0.004015
135,22308.1,1.55463,1.50668,1.51024,0.73123,0.6434,0.69057,0.42238,1.62858,1.50579,1.6547,0.00397,0.00397,0.00397
136,22409.2,1.55747,1.50686,1.51021,0.73352,0.64414,0.6909,0.42322,1.62855,1.50456,1.65406,0.003925,0.003925,0.003925
137,22510.1,1.5534,1.50104,1.50372,0.73608,0.64222,0.69187,0.42336,1.628,1.50343,1.65289,0.00388,0.00388,0.00388
138,22611.3,1.55278,1.49372,1.50973,0.7353,0.64101,0.69254,0.42437,1.62786,1.50204,1.6521,0.003835,0.003835,0.003835
139,22712.4,1.55145,1.49862,1.50523,0.73581,0.64119,0.69305,0.425,1.62818,1.50045,1.6513,0.00379,0.00379,0.00379
140,22813.1,1.5464,1.48635,1.50212,0.73784,0.64309,0.69441,0.42596,1.62771,1.49934,1.65063,0.003745,0.003745,0.003745
141,22912.3,1.54679,1.48126,1.50311,0.74499,0.64242,0.69512,0.42583,1.62748,1.49757,1.64996,0.0037,0.0037,0.0037
142,23011.4,1.54663,1.48687,1.50435,0.74325,0.64343,0.69556,0.42686,1.62756,1.49596,1.64938,0.003655,0.003655,0.003655
143,23111,1.54227,1.48251,1.49694,0.74252,0.64328,0.69641,0.42677,1.62696,1.49444,1.64834,0.00361,0.00361,0.00361
144,23210.4,1.54337,1.47136,1.50097,0.74148,0.64459,0.69694,0.42714,1.62691,1.49306,1.64775,0.003565,0.003565,0.003565
145,23309.7,1.53954,1.4677,1.49837,0.74201,0.64456,0.69731,0.42777,1.62656,1.49161,1.64708,0.00352,0.00352,0.00352
146,23408.9,1.53387,1.46102,1.49026,0.74458,0.64481,0.69816,0.42828,1.62676,1.49035,1.64661,0.003475,0.003475,0.003475
147,23508.2,1.54347,1.47011,1.49575,0.74282,0.6469,0.69868,0.4288,1.62674,1.48868,1.64586,0.00343,0.00343,0.00343
148,23607.5,1.53309,1.46079,1.4899,0.74263,0.64706,0.69931,0.42946,1.62656,1.4876,1.64538,0.003385,0.003385,0.003385
149,23706.8,1.53283,1.45679,1.48733,0.74284,0.64801,0.69978,0.4297,1.6266,1.48669,1.64474,0.00334,0.00334,0.00334
150,23805.9,1.53237,1.45393,1.48606,0.74167,0.64739,0.70047,0.43055,1.62671,1.48544,1.64436,0.003295,0.003295,0.003295
151,23905.2,1.52924,1.44873,1.48495,0.74421,0.64794,0.70089,0.43092,1.62703,1.48425,1.64393,0.00325,0.00325,0.00325
152,24004.2,1.52626,1.45178,1.48159,0.7452,0.6484,0.70145,0.43162,1.62706,1.48286,1.64322,0.003205,0.003205,0.003205
153,24103.1,1.5221,1.43675,1.479,0.7464,0.64708,0.70116,0.43267,1.62721,1.48132,1.64268,0.00316,0.00316,0.00316
154,24202.1,1.52427,1.43544,1.47777,0.74922,0.64616,0.70168,0.43278,1.62721,1.48013,1.64207,0.003115,0.003115,0.003115
155,24301.3,1.52513,1.4365,1.4812,0.74812,0.64779,0.70256,0.43332,1.62698,1.47882,1.64145,0.00307,0.00307,0.00307
156,24400.4,1.5172,1.4332,1.47288,0.74849,0.64815,0.70297,0.43399,1.6268,1.47769,1.64095,0.003025,0.003025,0.003025
157,24499.5,1.51839,1.42483,1.4765,0.74683,0.64726,0.70281,0.43386,1.62681,1.47652,1.64077,0.00298,0.00298,0.00298
158,24598.4,1.51867,1.42895,1.47323,0.74357,0.64784,0.70317,0.43448,1.62688,1.47567,1.6403,0.002935,0.002935,0.002935
159,24697.7,1.51441,1.4244,1.47213,0.74476,0.64835,0.70383,0.43467,1.62676,1.47513,1.64002,0.00289,0.00289,0.00289
160,24796.6,1.51033,1.41914,1.47084,0.74573,0.64974,0.70433,0.43521,1.62699,1.47427,1.63938,0.002845,0.002845,0.002845
161,24895.8,1.50873,1.41995,1.47027,0.74428,0.64941,0.70444,0.43544,1.62704,1.47313,1.63928,0.0028,0.0028,0.0028
162,24994.9,1.50684,1.40734,1.46752,0.74742,0.65014,0.70507,0.43581,1.62739,1.47252,1.63892,0.002755,0.002755,0.002755
163,25094.1,1.50531,1.40495,1.46628,0.75138,0.64954,0.70561,0.43569,1.62761,1.47193,1.63874,0.00271,0.00271,0.00271
164,25193.2,1.50051,1.40412,1.46815,0.75709,0.64632,0.7058,0.4359,1.62804,1.47124,1.63867,0.002665,0.002665,0.002665
165,25292.2,1.50208,1.395,1.45971,0.75376,0.64946,0.70592,0.43632,1.62831,1.47027,1.6381,0.00262,0.00262,0.00262
166,25391.6,1.50286,1.39404,1.45878,0.75232,0.65099,0.70607,0.43662,1.62839,1.46925,1.6375,0.002575,0.002575,0.002575
167,25491,1.49676,1.38621,1.45147,0.75221,0.65309,0.70656,0.43729,1.62878,1.46816,1.63733,0.00253,0.00253,0.00253
168,25590,1.49472,1.39377,1.45474,0.75116,0.65381,0.70684,0.43698,1.62916,1.46735,1.63723,0.002485,0.002485,0.002485
169,25689.5,1.49404,1.39144,1.45799,0.7508,0.65427,0.70674,0.43693,1.62912,1.46657,1.63681,0.00244,0.00244,0.00244
170,25788.8,1.49029,1.37921,1.45211,0.7502,0.65488,0.70704,0.43682,1.62933,1.46556,1.63642,0.002395,0.002395,0.002395
171,25888.1,1.49625,1.37941,1.45529,0.75269,0.65485,0.70781,0.43693,1.6293,1.4644,1.63588,0.00235,0.00235,0.00235
172,25987.3,1.48798,1.37062,1.44977,0.75075,0.65505,0.70663,0.43697,1.62961,1.46407,1.63573,0.002305,0.002305,0.002305
173,26086.4,1.48577,1.37501,1.44805,0.74916,0.65579,0.70686,0.43735,1.62988,1.46332,1.6353,0.00226,0.00226,0.00226
174,26185.4,1.48077,1.36565,1.44707,0.74964,0.65581,0.70738,0.43764,1.63011,1.46254,1.63519,0.002215,0.002215,0.002215
175,26284.6,1.48435,1.36804,1.44424,0.75129,0.65618,0.70757,0.43809,1.63063,1.46181,1.63497,0.00217,0.00217,0.00217
176,26383.4,1.47656,1.35222,1.43959,0.75225,0.65765,0.70834,0.43824,1.6311,1.46099,1.6348,0.002125,0.002125,0.002125
