epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
115,16883.5,1.58048,1.56807,1.54064,0.72727,0.63708,0.68457,0.41818,1.63715,1.52539,1.67327,0.00487,0.00487,0.00487
116,17071.7,1.58979,1.56629,1.54314,0.72684,0.63774,0.6847,0.41848,1.63663,1.52353,1.67205,0.004825,0.004825,0.004825
117,17259.6,1.58365,1.55608,1.53154,0.728,0.64046,0.68569,0.41908,1.63587,1.52221,1.67063,0.00478,0.00478,0.00478
118,17447.5,1.58296,1.55431,1.53873,0.73053,0.64111,0.68644,0.41905,1.63532,1.52013,1.66973,0.004735,0.004735,0.004735
119,17636,1.5834,1.55866,1.53361,0.73272,0.64013,0.68705,0.42029,1.63462,1.51827,1.66854,0.00469,0.00469,0.00469
120,17824.1,1.57789,1.55325,1.53561,0.736,0.64218,0.68831,0.42102,1.63422,1.51647,1.66777,0.004645,0.004645,0.004645
121,18013,1.57697,1.54597,1.5277,0.7365,0.64281,0.68868,0.42126,1.63394,1.51462,1.66666,0.0046,0.0046,0.0046
122,18202.2,1.57178,1.54416,1.52573,0.73514,0.64337,0.68883,0.4216,1.63358,1.51297,1.6657,0.004555,0.004555,0.004555
123,18390.3,1.58109,1.54292,1.53345,0.73695,0.64193,0.68885,0.42141,1.63307,1.5116,1.66478,0.00451,0.00451,0.00451
124,18577.2,1.57187,1.53678,1.53292,0.73281,0.64477,0.68949,0.42237,1.63282,1.5099,1.66408,0.004465,0.004465,0.004465
125,18765.3,1.57356,1.5361,1.52864,0.73623,0.64373,0.69011,0.42345,1.63257,1.508,1.66355,0.00442,0.00442,0.00442
126,18953,1.5677,1.53353,1.52406,0.73663,0.64513,0.6904,0.42345,1.63226,1.50617,1.66238,0.004375,0.004375,0.004375
127,19141.3,1.57007,1.53237,1.52648,0.73907,0.64485,0.69072,0.4232,1.63172,1.50484,1.66103,0.00433,0.00433,0.00433
128,19329.4,1.56319,1.52868,1.5183,0.74001,0.64475,0.6913,0.42269,1.63117,1.50347,1.66001,0.004285,0.004285,0.004285
129,19516.3,1.56156,1.52006,1.51898,0.74246,0.64402,0.69164,0.42224,1.63102,1.50216,1.65939,0.00424,0.00424,0.00424
130,19704.4,1.5651,1.52035,1.51623,0.74188,0.64708,0.69213,0.42225,1.63091,1.50064,1.65873,0.004195,0.004195,0.004195
131,19893.2,1.55916,1.51244,1.51794,0.74153,0.64735,0.69261,0.42325,1.6307,1.49907,1.65818,0.00415,0.00415,0.00415
132,20081.8,1.56584,1.52075,1.51877,0.74546,0.64602,0.69292,0.42408,1.63043,1.49744,1.65741,0.004105,0.004105,0.004105
133,20270,1.5583,1.51414,1.51198,0.74581,0.64439,0.69293,0.42421,1.63025,1.49565,1.65655,0.00406,0.00406,0.00406
134,20458.4,1.55574,1.50501,1.50921,0.74577,0.64553,0.69374,0.42491,1.6299,1.49439,1.65564,0.004015,0.004015,0.004015
135,20646.4,1.5532,1.50585,1.5094,0.74964,0.6443,0.69451,0.42536,1.62966,1.49309,1.65482,0.00397,0.00397,0.00397
136,20834.2,1.55822,1.50278,1.51162,0.75078,0.64325,0.6952,0.42609,1.6292,1.49145,1.65392,0.003925,0.003925,0.003925
137,21022.5,1.55468,1.49854,1.5073,0.7542,0.64281,0.69558,0.42666,1.62867,1.49009,1.65292,0.00388,0.00388,0.00388
138,21211.1,1.5544,1.49358,1.50853,0.75153,0.64457,0.69556,0.42769,1.628,1.48881,1.65202,0.003835,0.003835,0.003835
139,21398.9,1.5522,1.49333,1.50785,0.75097,0.64615,0.69517,0.42749,1.62765,1.48703,1.65127,0.00379,0.00379,0.00379
140,21586.6,1.54211,1.48279,1.49998,0.75637,0.64039,0.69553,0.42824,1.62725,1.4857,1.65061,0.003745,0.003745,0.003745
141,21773.8,1.54788,1.48104,1.50007,0.75725,0.64098,0.69586,0.42889,1.62689,1.48384,1.64979,0.0037,0.0037,0.0037
142,21962.1,1.54432,1.48455,1.50044,0.75773,0.64144,0.69629,0.42986,1.62686,1.48223,1.64907,0.003655,0.003655,0.003655
143,22150.5,1.54302,1.48194,1.49617,0.75783,0.64227,0.69694,0.42956,1.62618,1.48071,1.64812,0.00361,0.00361,0.00361
144,22338.6,1.53938,1.47587,1.49742,0.75795,0.64278,0.69742,0.42966,1.62604,1.47903,1.64753,0.003565,0.003565,0.003565
145,22524.9,1.53901,1.47325,1.49742,0.75538,0.64451,0.69787,0.43016,1.62585,1.47774,1.64697,0.00352,0.00352,0.00352
146,22713.2,1.53169,1.46276,1.49103,0.75565,0.64405,0.69803,0.43063,1.62569,1.47626,1.6464,0.003475,0.003475,0.003475
147,22901.5,1.54024,1.47344,1.49513,0.75659,0.64462,0.69852,0.43118,1.62558,1.47516,1.64561,0.00343,0.00343,0.00343
148,23089.4,1.53447,1.45352,1.49505,0.75724,0.64489,0.69886,0.4314,1.62582,1.47376,1.6455,0.003385,0.003385,0.003385
149,23276.4,1.52965,1.45592,1.48422,0.75941,0.64551,0.69912,0.43103,1.62581,1.47234,1.64477,0.00334,0.00334,0.00334
150,23463.1,1.53033,1.45488,1.48415,0.75587,0.64755,0.69958,0.43135,1.62585,1.47123,1.64437,0.003295,0.003295,0.003295
151,23651.6,1.5244,1.44213,1.48249,0.756,0.64854,0.69998,0.43253,1.62582,1.46992,1.64368,0.00325,0.00325,0.00325
152,23839.7,1.52278,1.45005,1.47908,0.75743,0.64773,0.70059,0.43374,1.62554,1.46888,1.64309,0.003205,0.003205,0.003205
153,24027.8,1.52462,1.43078,1.47681,0.75738,0.64776,0.70097,0.43366,1.62558,1.46771,1.64272,0.00316,0.00316,0.00316
154,24215.6,1.52078,1.43828,1.47701,0.75716,0.64685,0.70154,0.43485,1.62572,1.4669,1.64218,0.003115,0.003115,0.003115
155,24403.6,1.52684,1.43133,1.47942,0.75724,0.64882,0.70177,0.43486,1.62574,1.46603,1.64181,0.00307,0.00307,0.00307
156,24591.7,1.51967,1.42785,1.47181,0.75564,0.64925,0.70213,0.43436,1.6259,1.46478,1.64129,0.003025,0.003025,0.003025
157,24780,1.51678,1.42251,1.47422,0.7583,0.64903,0.70234,0.43467,1.62608,1.46398,1.64083,0.00298,0.00298,0.00298
158,24967.9,1.52011,1.42649,1.4736,0.75878,0.64984,0.70259,0.43441,1.62609,1.46353,1.64042,0.002935,0.002935,0.002935
159,25155.9,1.51171,1.42191,1.46894,0.75982,0.64932,0.70271,0.43477,1.6261,1.46286,1.64005,0.00289,0.00289,0.00289
160,25344,1.50919,1.41577,1.47166,0.76041,0.64954,0.70318,0.435,1.62619,1.46142,1.63969,0.002845,0.002845,0.002845
161,25532.5,1.50878,1.41561,1.47276,0.75828,0.65019,0.70296,0.43518,1.62658,1.46062,1.63959,0.0028,0.0028,0.0028
162,25720.8,1.50715,1.4083,1.46712,0.76173,0.6489,0.70309,0.43522,1.62614,1.45948,1.63911,0.002755,0.002755,0.002755
163,25908.9,1.50629,1.40336,1.46475,0.7627,0.64832,0.7036,0.43537,1.62642,1.45848,1.63891,0.00271,0.00271,0.00271
164,26096.7,1.50325,1.40057,1.46756,0.76151,0.65012,0.70415,0.43606,1.62644,1.45747,1.63842,0.002665,0.002665,0.002665
165,26285,1.49894,1.3949,1.46163,0.76469,0.64864,0.70485,0.43656,1.62653,1.45627,1.63811,0.00262,0.00262,0.00262
166,26473.4,1.49775,1.38957,1.46066,0.76412,0.65038,0.70516,0.4362,1.62641,1.45506,1.6376,0.002575,0.002575,0.002575
167,26661.2,1.50067,1.38693,1.4546,0.76628,0.65087,0.70531,0.43692,1.62653,1.45433,1.63707,0.00253,0.00253,0.00253
168,26848.8,1.49599,1.38496,1.45407,0.76652,0.65044,0.70556,0.43731,1.62672,1.4536,1.63677,0.002485,0.002485,0.002485
169,27036.8,1.4945,1.38594,1.45697,0.76712,0.65242,0.70703,0.43749,1.62678,1.45243,1.63654,0.00244,0.00244,0.00244
170,27223.9,1.49102,1.3779,1.4519,0.76417,0.65307,0.70717,0.43723,1.6273,1.45193,1.63649,0.002395,0.002395,0.002395
171,27412.5,1.49106,1.3736,1.44865,0.76604,0.65307,0.70793,0.43758,1.6276,1.45158,1.63593,0.00235,0.00235,0.00235
172,27600,1.48605,1.36666,1.44624,0.76506,0.65403,0.70839,0.43769,1.62749,1.45057,1.63545,0.002305,0.002305,0.002305
173,27787.7,1.48538,1.37645,1.4472,0.76792,0.65212,0.70857,0.4379,1.62766,1.4498,1.63498,0.00226,0.00226,0.00226
174,27975.7,1.4792,1.36288,1.44457,0.76763,0.65149,0.70772,0.43801,1.62813,1.44901,1.63466,0.002215,0.002215,0.002215
175,28162.2,1.48318,1.36177,1.44241,0.76966,0.6512,0.70865,0.43859,1.62839,1.44856,1.63443,0.00217,0.00217,0.00217
176,28349.8,1.47202,1.35018,1.43824,0.77147,0.65068,0.70898,0.43841,1.6286,1.44771,1.63434,0.002125,0.002125,0.002125
177,28537.3,1.47671,1.34659,1.43908,0.77102,0.65181,0.70912,0.43871,1.62876,1.44696,1.63405,0.00208,0.00208,0.00208
178,28725,1.46704,1.34588,1.43493,0.77283,0.6512,0.70927,0.43872,1.62915,1.44669,1.63386,0.002035,0.002035,0.002035
179,28913.1,1.46541,1.33862,1.43489,0.7718,0.65207,0.70952,0.43878,1.62995,1.44601,1.63415,0.00199,0.00199,0.00199
180,29101.4,1.46643,1.3279,1.43048,0.7734,0.6518,0.70979,0.43837,1.62991,1.44536,1.63357,0.001945,0.001945,0.001945
181,29289.2,1.46633,1.3386,1.43369,0.77351,0.65128,0.70994,0.43902,1.63023,1.44449,1.63369,0.0019,0.0019,0.0019
182,29477.1,1.46224,1.32602,1.42618,0.77325,0.65105,0.70975,0.43862,1.6306,1.44422,1.63359,0.001855,0.001855,0.001855
183,29665.3,1.46365,1.32382,1.42854,0.77123,0.65227,0.71004,0.43885,1.63128,1.44352,1.63374,0.00181,0.00181,0.00181
184,29853.5,1.45377,1.3158,1.42269,0.7692,0.65361,0.71015,0.43898,1.63196,1.44309,1.63383,0.001765,0.001765,0.001765
185,30041.4,1.45493,1.30787,1.42303,0.7659,0.65597,0.71005,0.43859,1.63239,1.44266,1.63372,0.00172,0.00172,0.00172
186,30229.1,1.45543,1.31269,1.42098,0.76703,0.65651,0.71077,0.439,1.63299,1.44186,1.63375,0.001675,0.001675,0.001675
187,30417.2,1.44652,1.31146,1.41911,0.76854,0.65763,0.711,0.43866,1.63353,1.44086,1.63391,0.00163,0.00163,0.00163
188,30605.3,1.44141,1.30232,1.41663,0.7698,0.65607,0.71103,0.43843,1.63397,1.44016,1.63388,0.001585,0.001585,0.001585
