epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
131,17885.7,1.56768,1.5329,1.50637,0.72533,0.6468,0.68149,0.41437,1.64533,1.5367,1.64811,0.00415,0.00415,0.00415
132,17996.9,1.57107,1.53139,1.50228,0.72647,0.64668,0.68235,0.41471,1.64492,1.53534,1.6474,0.004105,0.004105,0.004105
133,18109.6,1.56467,1.52823,1.49761,0.73465,0.64226,0.68305,0.41519,1.64501,1.53422,1.64653,0.00406,0.00406,0.00406
134,18226.6,1.56411,1.51959,1.49504,0.73887,0.64119,0.68321,0.41537,1.64541,1.53243,1.64629,0.004015,0.004015,0.004015
135,18343.9,1.56023,1.52911,1.49768,0.7378,0.64254,0.68347,0.41562,1.64523,1.53143,1.64568,0.00397,0.00397,0.00397
136,18458.2,1.56091,1.5238,1.49252,0.73717,0.64407,0.6838,0.41611,1.64496,1.52992,1.64494,0.003925,0.003925,0.003925
137,18573.6,1.55926,1.50911,1.4882,0.73727,0.64545,0.68459,0.41646,1.64486,1.5284,1.64431,0.00388,0.00388,0.00388
138,18689.6,1.56125,1.50675,1.49298,0.73467,0.64773,0.68516,0.41661,1.6448,1.5268,1.64356,0.003835,0.003835,0.003835
139,18806.8,1.55772,1.50635,1.49212,0.73233,0.64877,0.6856,0.41714,1.64477,1.52554,1.64304,0.00379,0.00379,0.00379
140,18923.8,1.55048,1.49878,1.48541,0.72908,0.64961,0.68534,0.41761,1.6444,1.52404,1.64215,0.003745,0.003745,0.003745
141,19034.4,1.5542,1.4939,1.48601,0.72903,0.6513,0.68589,0.41815,1.64437,1.52256,1.64154,0.0037,0.0037,0.0037
142,19151.2,1.5541,1.49442,1.48631,0.73278,0.64954,0.68657,0.41881,1.64426,1.5216,1.64105,0.003655,0.003655,0.003655
143,19269.7,1.55312,1.48822,1.48327,0.73268,0.65119,0.68721,0.41945,1.64367,1.52017,1.64006,0.00361,0.00361,0.00361
144,19381.5,1.54664,1.4875,1.47846,0.731,0.65247,0.68758,0.42012,1.64347,1.51875,1.63916,0.003565,0.003565,0.003565
145,19494.2,1.54815,1.48218,1.47971,0.72911,0.65489,0.6887,0.42101,1.6434,1.51747,1.63823,0.00352,0.00352,0.00352
146,19606.7,1.53855,1.47579,1.47423,0.73236,0.65465,0.6891,0.42172,1.64316,1.5158,1.63734,0.003475,0.003475,0.003475
147,19719.7,1.54822,1.48821,1.4804,0.73253,0.65403,0.68972,0.42169,1.64307,1.51513,1.6367,0.00343,0.00343,0.00343
148,19832.7,1.54097,1.47134,1.47587,0.73469,0.65413,0.6901,0.4219,1.64294,1.51413,1.63608,0.003385,0.003385,0.003385
149,19944.2,1.53945,1.46836,1.4719,0.73488,0.65419,0.69042,0.42245,1.64271,1.51254,1.63523,0.00334,0.00334,0.00334
150,20057.1,1.53462,1.46495,1.46804,0.73539,0.65514,0.69086,0.42248,1.64258,1.51177,1.63474,0.003295,0.003295,0.003295
151,20170.3,1.52811,1.45767,1.46717,0.73632,0.65559,0.69108,0.42292,1.64235,1.51126,1.63405,0.00325,0.00325,0.00325
152,20281.8,1.53266,1.46134,1.46581,0.73814,0.65652,0.69191,0.42357,1.64217,1.50963,1.63316,0.003205,0.003205,0.003205
153,20394.2,1.53068,1.44788,1.46438,0.73871,0.65567,0.69199,0.42396,1.64232,1.50884,1.63272,0.00316,0.00316,0.00316
154,20505.6,1.53211,1.44912,1.46395,0.73701,0.65666,0.69252,0.42478,1.64204,1.5074,1.6319,0.003115,0.003115,0.003115
155,20617.9,1.53409,1.44636,1.46331,0.73759,0.65789,0.69305,0.42481,1.64207,1.50632,1.63142,0.00307,0.00307,0.00307
156,20729.3,1.52136,1.4434,1.4567,0.73578,0.65788,0.69341,0.42505,1.64223,1.5052,1.63101,0.003025,0.003025,0.003025
157,20841.5,1.52161,1.43711,1.45816,0.73609,0.65746,0.69368,0.42488,1.64208,1.50438,1.63044,0.00298,0.00298,0.00298
158,20953.9,1.52527,1.44082,1.45865,0.7378,0.65744,0.69441,0.42482,1.64167,1.50317,1.62973,0.002935,0.002935,0.002935
159,21065.5,1.51768,1.43292,1.45371,0.73597,0.65912,0.69479,0.42431,1.64142,1.50264,1.62916,0.00289,0.00289,0.00289
160,21183.4,1.51758,1.4299,1.45626,0.73751,0.65793,0.6953,0.4255,1.64144,1.50158,1.62856,0.002845,0.002845,0.002845
161,21300.5,1.51762,1.43189,1.45708,0.73509,0.65798,0.69568,0.42525,1.6418,1.50042,1.62823,0.0028,0.0028,0.0028
162,21419.9,1.51486,1.42294,1.45199,0.73603,0.65749,0.69587,0.42553,1.64173,1.49944,1.62786,0.002755,0.002755,0.002755
163,21538.7,1.51042,1.41819,1.44994,0.74149,0.65438,0.69607,0.42574,1.64222,1.49807,1.62776,0.00271,0.00271,0.00271
164,21653.2,1.51176,1.41739,1.45262,0.73945,0.6548,0.69637,0.42682,1.64226,1.49686,1.62724,0.002665,0.002665,0.002665
165,21770.3,1.50881,1.40934,1.44552,0.74026,0.65471,0.69638,0.42656,1.64253,1.49596,1.62688,0.00262,0.00262,0.00262
166,21886.3,1.50667,1.40786,1.44109,0.73897,0.65556,0.69701,0.42665,1.64283,1.49504,1.62651,0.002575,0.002575,0.002575
167,22002.3,1.50396,1.40008,1.43993,0.73854,0.65567,0.69746,0.42754,1.64317,1.49411,1.62637,0.00253,0.00253,0.00253
168,22121.5,1.49973,1.40185,1.43722,0.74092,0.65481,0.69791,0.42701,1.64313,1.49307,1.62609,0.002485,0.002485,0.002485
169,22241.7,1.49739,1.39955,1.44075,0.74398,0.65306,0.69796,0.42661,1.64351,1.49229,1.62596,0.00244,0.00244,0.00244
170,22361.7,1.50027,1.39316,1.43964,0.74266,0.65322,0.69766,0.42645,1.64373,1.49089,1.62574,0.002395,0.002395,0.002395
171,22481.2,1.50427,1.39055,1.43882,0.74271,0.65369,0.69852,0.4271,1.64407,1.49023,1.62551,0.00235,0.00235,0.00235
172,22594,1.49656,1.38341,1.43552,0.74201,0.65634,0.69875,0.42646,1.64427,1.4896,1.6253,0.002305,0.002305,0.002305
173,22705.2,1.49001,1.38602,1.43238,0.74248,0.65614,0.69848,0.42626,1.64459,1.48827,1.625,0.00226,0.00226,0.00226
174,22817.4,1.48632,1.37579,1.43215,0.7429,0.65795,0.69882,0.4271,1.64478,1.48742,1.6246,0.002215,0.002215,0.002215
175,22929.4,1.49289,1.37965,1.42921,0.74494,0.65769,0.69872,0.42713,1.64503,1.4864,1.62425,0.00217,0.00217,0.00217
176,23040.2,1.48,1.36252,1.42456,0.74687,0.65671,0.69936,0.42732,1.64543,1.48553,1.62399,0.002125,0.002125,0.002125
177,23152.2,1.48525,1.36111,1.42702,0.74861,0.65599,0.70004,0.42708,1.64604,1.4847,1.62385,0.00208,0.00208,0.00208
178,23264.9,1.47621,1.35894,1.42162,0.74875,0.65559,0.70023,0.42657,1.64633,1.48387,1.62372,0.002035,0.002035,0.002035
179,23374.6,1.47701,1.35039,1.42178,0.74985,0.65488,0.70038,0.42645,1.6466,1.48297,1.62354,0.00199,0.00199,0.00199
180,23487.1,1.47196,1.33859,1.41381,0.75024,0.65496,0.70056,0.42648,1.64716,1.48221,1.62343,0.001945,0.001945,0.001945
181,23597.5,1.47394,1.34874,1.4178,0.74891,0.65595,0.70113,0.42643,1.64741,1.48125,1.62325,0.0019,0.0019,0.0019
182,23708.8,1.47114,1.34494,1.41363,0.75388,0.65306,0.70138,0.42654,1.64755,1.48054,1.62297,0.001855,0.001855,0.001855
183,23824.1,1.46881,1.3383,1.41417,0.7482,0.65618,0.70202,0.42749,1.64785,1.4798,1.62272,0.00181,0.00181,0.00181
184,23939,1.46143,1.32668,1.40649,0.75088,0.65647,0.70235,0.42769,1.64831,1.47881,1.62259,0.001765,0.001765,0.001765
185,24054,1.46481,1.32347,1.40991,0.75269,0.65575,0.7031,0.4277,1.64846,1.47806,1.62229,0.00172,0.00172,0.00172
186,24171.2,1.46398,1.33008,1.4116,0.75426,0.65529,0.70336,0.42828,1.64842,1.47743,1.62202,0.001675,0.001675,0.001675
