epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
106,15367.6,1.61963,1.63246,1.57619,0.71025,0.63703,0.67572,0.41388,1.64523,1.55273,1.69463,0.00685,0.00685,0.00685
107,15492.5,1.61967,1.63458,1.5761,0.71099,0.63901,0.67627,0.41407,1.64475,1.5513,1.69353,0.00682,0.00682,0.00682
108,15615.7,1.61259,1.62418,1.57725,0.71554,0.63785,0.67767,0.41476,1.6441,1.54998,1.69234,0.00679,0.00679,0.00679
109,15726.4,1.61512,1.62843,1.57588,0.71447,0.63655,0.67817,0.41543,1.64344,1.54911,1.69155,0.00676,0.00676,0.00676
110,15882.8,1.61726,1.62355,1.56907,0.71632,0.63795,0.67885,0.41623,1.64316,1.54722,1.69045,0.00673,0.00673,0.00673
111,16024.7,1.61425,1.61946,1.57532,0.71667,0.63823,0.67955,0.41617,1.64258,1.54574,1.68932,0.0067,0.0067,0.0067
112,16139.6,1.61771,1.62124,1.57239,0.71732,0.63722,0.6809,0.41671,1.64232,1.54462,1.68856,0.00667,0.00667,0.00667
113,16256.2,1.61536,1.61211,1.57497,0.71626,0.63724,0.68111,0.41621,1.64234,1.54275,1.68798,0.00664,0.00664,0.00664
114,16381.1,1.60517,1.604,1.56321,0.7171,0.63932,0.6819,0.41666,1.64171,1.54125,1.68723,0.00661,0.00661,0.00661
115,16495.1,1.60819,1.61368,1.56441,0.7196,0.64027,0.68258,0.41707,1.64162,1.53976,1.68636,0.00658,0.00658,0.00658
116,16617.6,1.61142,1.61396,1.57049,0.71926,0.6425,0.68338,0.41762,1.64102,1.53815,1.68547,0.00655,0.00655,0.00655
117,16722.5,1.60893,1.60258,1.56077,0.72189,0.6428,0.68399,0.41779,1.64078,1.53637,1.68471,0.00652,0.00652,0.00652
118,16827.9,1.60698,1.60589,1.56677,0.72011,0.64464,0.68448,0.41812,1.64033,1.53459,1.68397,0.00649,0.00649,0.00649
119,16929.6,1.60963,1.61022,1.56087,0.7225,0.64296,0.68515,0.41883,1.6403,1.53315,1.68316,0.00646,0.00646,0.00646
120,17041.8,1.60838,1.60532,1.56171,0.72191,0.64327,0.68534,0.41946,1.64026,1.5317,1.68239,0.00643,0.00643,0.00643
121,17159.4,1.60078,1.58953,1.55359,0.72399,0.64252,0.68573,0.41947,1.63944,1.52968,1.68131,0.0064,0.0064,0.0064
122,17265.8,1.60177,1.59809,1.55301,0.72674,0.64223,0.68658,0.41982,1.63893,1.52801,1.68046,0.00637,0.00637,0.00637
123,17368.9,1.60715,1.59697,1.56373,0.72805,0.64227,0.68678,0.42033,1.63856,1.52672,1.67994,0.00634,0.00634,0.00634
124,17489.3,1.60216,1.58856,1.55758,0.72935,0.64324,0.68756,0.421,1.6378,1.52488,1.67887,0.00631,0.00631,0.00631
125,17628.7,1.60235,1.59123,1.55728,0.73149,0.64349,0.68865,0.42112,1.63765,1.52271,1.67845,0.00628,0.00628,0.00628
126,17765.6,1.5924,1.58915,1.55298,0.73279,0.64417,0.68905,0.42147,1.63739,1.52125,1.67774,0.00625,0.00625,0.00625
127,17897.5,1.60142,1.59108,1.55597,0.73339,0.6447,0.68932,0.42064,1.63742,1.5198,1.67726,0.00622,0.00622,0.00622
128,18009,1.5966,1.58604,1.55445,0.73346,0.64553,0.68975,0.421,1.63699,1.51846,1.67678,0.00619,0.00619,0.00619
129,18144.2,1.59599,1.57818,1.55299,0.7344,0.6451,0.68945,0.42147,1.63652,1.51695,1.67581,0.00616,0.00616,0.00616
130,18246.2,1.59641,1.58194,1.54967,0.73775,0.64324,0.68979,0.42181,1.63559,1.51503,1.67447,0.00613,0.00613,0.00613
131,18347.9,1.59594,1.58015,1.55126,0.73772,0.64437,0.69078,0.42154,1.63526,1.5134,1.6739,0.0061,0.0061,0.0061
132,18449.5,1.59469,1.58393,1.5506,0.73706,0.64443,0.6915,0.4221,1.63497,1.51178,1.67311,0.00607,0.00607,0.00607
133,18551.1,1.59291,1.57734,1.54568,0.74077,0.64301,0.6922,0.42286,1.63421,1.50944,1.67189,0.00604,0.00604,0.00604
134,18652.4,1.58865,1.57044,1.54299,0.74133,0.64336,0.69248,0.42329,1.63405,1.50765,1.67086,0.00601,0.00601,0.00601
135,18754.2,1.58743,1.5743,1.54261,0.74459,0.64408,0.69357,0.42393,1.63375,1.50637,1.67015,0.00598,0.00598,0.00598
136,18855.5,1.58877,1.57028,1.54327,0.74542,0.64485,0.6939,0.42445,1.63336,1.50481,1.66934,0.00595,0.00595,0.00595
137,18957,1.59135,1.55955,1.54141,0.74485,0.64521,0.69386,0.42508,1.63321,1.5031,1.66901,0.00592,0.00592,0.00592
138,19059.2,1.58775,1.56377,1.54224,0.74587,0.64504,0.69463,0.4247,1.63285,1.50207,1.66823,0.00589,0.00589,0.00589
139,19162.3,1.58917,1.56745,1.54195,0.74989,0.64304,0.69499,0.42522,1.63298,1.5008,1.668,0.00586,0.00586,0.00586
