epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
113,18854.2,1.57952,1.55774,1.54334,0.72449,0.64098,0.68553,0.42082,1.62938,1.51959,1.67352,0.00496,0.00496,0.00496
114,18956.3,1.57281,1.55373,1.54097,0.72916,0.6406,0.68602,0.42137,1.62892,1.51767,1.67281,0.004915,0.004915,0.004915
115,19069.7,1.57474,1.55291,1.53984,0.73181,0.63967,0.6864,0.42181,1.62864,1.5158,1.67203,0.00487,0.00487,0.00487
116,19185.1,1.57611,1.55474,1.5377,0.73645,0.63936,0.68714,0.42156,1.62805,1.51366,1.67082,0.004825,0.004825,0.004825
117,19310.5,1.57581,1.54401,1.53233,0.73443,0.6403,0.68762,0.42195,1.62741,1.51213,1.66973,0.00478,0.00478,0.00478
118,19454.3,1.56947,1.5357,1.53364,0.73517,0.64009,0.68819,0.42222,1.62698,1.51074,1.66882,0.004735,0.004735,0.004735
119,19597,1.57289,1.5468,1.52949,0.73488,0.63944,0.68876,0.42208,1.62655,1.50924,1.66789,0.00469,0.00469,0.00469
120,19738.9,1.56821,1.54262,1.53148,0.7331,0.6395,0.68922,0.42199,1.62612,1.50786,1.66714,0.004645,0.004645,0.004645
121,19872.7,1.56707,1.53043,1.52543,0.73384,0.63948,0.68976,0.42336,1.62568,1.50635,1.66613,0.0046,0.0046,0.0046
122,19980,1.56394,1.53426,1.52717,0.73495,0.63979,0.69035,0.42401,1.62524,1.50461,1.66534,0.004555,0.004555,0.004555
123,20087.4,1.56849,1.53412,1.52895,0.73831,0.63903,0.69076,0.42399,1.62494,1.50323,1.66443,0.00451,0.00451,0.00451
124,20193.1,1.56304,1.5225,1.52469,0.74154,0.63795,0.69125,0.42507,1.62425,1.50161,1.66333,0.004465,0.004465,0.004465
125,20295.2,1.56692,1.52399,1.52826,0.74034,0.63925,0.69183,0.42605,1.6239,1.49977,1.66234,0.00442,0.00442,0.00442
126,20397.4,1.55668,1.51785,1.52364,0.74182,0.63986,0.6927,0.42652,1.62321,1.49816,1.66109,0.004375,0.004375,0.004375
127,20499.5,1.55781,1.52072,1.52088,0.74497,0.6389,0.69359,0.42698,1.62264,1.49701,1.65999,0.00433,0.00433,0.00433
128,20601.9,1.55205,1.51941,1.51931,0.74405,0.63953,0.69401,0.42654,1.62226,1.49554,1.65919,0.004285,0.004285,0.004285
129,20704,1.55323,1.50735,1.51517,0.74584,0.63962,0.69503,0.42716,1.62182,1.49406,1.65837,0.00424,0.00424,0.00424
130,20806.1,1.55599,1.50689,1.51479,0.74884,0.63949,0.69655,0.4277,1.6211,1.4927,1.6571,0.004195,0.004195,0.004195
131,20908.4,1.54784,1.50355,1.51615,0.75118,0.63879,0.69708,0.42736,1.62079,1.49123,1.65669,0.00415,0.00415,0.00415
132,21010.4,1.55599,1.50987,1.51624,0.75054,0.63898,0.69718,0.42865,1.62062,1.49003,1.65602,0.004105,0.004105,0.004105
133,21112.4,1.54884,1.50226,1.51185,0.75079,0.64015,0.69689,0.42897,1.62011,1.48873,1.65498,0.00406,0.00406,0.00406
134,21214.8,1.54573,1.49798,1.51109,0.75487,0.63934,0.69694,0.42917,1.61971,1.48756,1.65421,0.004015,0.004015,0.004015
135,21317,1.54037,1.49944,1.50385,0.75335,0.64005,0.69694,0.43004,1.61956,1.4866,1.65337,0.00397,0.00397,0.00397
136,21419.3,1.54624,1.49563,1.50559,0.75492,0.63972,0.69725,0.43091,1.61906,1.48586,1.65267,0.003925,0.003925,0.003925
137,21521.4,1.5392,1.48103,1.4988,0.75521,0.64062,0.69768,0.4315,1.61856,1.48457,1.65173,0.00388,0.00388,0.00388
138,21623.5,1.54164,1.47935,1.50264,0.7553,0.64059,0.69827,0.43179,1.61852,1.48282,1.65127,0.003835,0.003835,0.003835
139,21725.9,1.54098,1.4844,1.49897,0.75491,0.64318,0.70031,0.43273,1.61826,1.48124,1.65038,0.00379,0.00379,0.00379
140,21828.1,1.53067,1.47106,1.49703,0.75634,0.64256,0.7006,0.43312,1.61825,1.4798,1.64986,0.003745,0.003745,0.003745
141,21930.4,1.53871,1.46603,1.49988,0.75609,0.6438,0.69995,0.4333,1.61793,1.47836,1.64928,0.0037,0.0037,0.0037
142,22032.9,1.53657,1.47342,1.49922,0.75907,0.64411,0.70027,0.43395,1.61789,1.4772,1.6488,0.003655,0.003655,0.003655
143,22135.4,1.53504,1.46597,1.49431,0.75893,0.64236,0.69996,0.43462,1.61793,1.47649,1.64818,0.00361,0.00361,0.00361
144,22238.2,1.53046,1.46165,1.49519,0.75991,0.64445,0.70073,0.43473,1.61785,1.47504,1.64753,0.003565,0.003565,0.003565
145,22340.3,1.53049,1.46012,1.50042,0.75814,0.64674,0.70242,0.43522,1.61796,1.47412,1.6472,0.00352,0.00352,0.00352
146,22443,1.5215,1.4466,1.48965,0.76068,0.64574,0.70284,0.4361,1.61783,1.47296,1.64677,0.003475,0.003475,0.003475
147,22545.4,1.52738,1.4624,1.4927,0.75981,0.64384,0.70255,0.43645,1.61766,1.47217,1.64607,0.00343,0.00343,0.00343
148,22648,1.52334,1.44341,1.48785,0.76163,0.64448,0.70402,0.43693,1.61765,1.4712,1.64558,0.003385,0.003385,0.003385
149,22750.3,1.51852,1.44082,1.48186,0.76422,0.64527,0.70586,0.43734,1.61778,1.47031,1.64514,0.00334,0.00334,0.00334
150,22852.6,1.51972,1.44203,1.47704,0.76323,0.64641,0.70624,0.43822,1.61777,1.46912,1.64466,0.003295,0.003295,0.003295
151,22954.9,1.5138,1.43113,1.479,0.76367,0.64566,0.70484,0.43807,1.61794,1.46781,1.64419,0.00325,0.00325,0.00325
152,23057.4,1.51567,1.43557,1.47724,0.76307,0.64746,0.7067,0.43861,1.61773,1.46695,1.64354,0.003205,0.003205,0.003205
153,23159.7,1.51488,1.42141,1.47766,0.7613,0.6495,0.7071,0.43841,1.61766,1.46552,1.64294,0.00316,0.00316,0.00316
154,23261.7,1.51259,1.42696,1.47294,0.76087,0.64876,0.70643,0.43866,1.6178,1.46437,1.6424,0.003115,0.003115,0.003115
155,23368.7,1.51281,1.42067,1.47651,0.761,0.64943,0.70693,0.43887,1.61807,1.4633,1.64208,0.00307,0.00307,0.00307
156,23474.9,1.50829,1.41857,1.47156,0.75828,0.6515,0.70758,0.43923,1.61804,1.46233,1.64162,0.003025,0.003025,0.003025
157,23582.1,1.50588,1.40962,1.47248,0.75565,0.65071,0.70698,0.4395,1.61819,1.46122,1.64112,0.00298,0.00298,0.00298
158,23686.7,1.5092,1.41486,1.47033,0.75694,0.65183,0.70735,0.43962,1.6183,1.46037,1.64072,0.002935,0.002935,0.002935
159,23790.8,1.50087,1.4079,1.46645,0.75676,0.65311,0.70795,0.43999,1.6183,1.45938,1.64029,0.00289,0.00289,0.00289
160,23892.9,1.49737,1.40578,1.46622,0.75761,0.65396,0.70815,0.43994,1.61838,1.45795,1.63974,0.002845,0.002845,0.002845
161,23994.8,1.49744,1.40794,1.46638,0.75661,0.65516,0.70875,0.44013,1.61814,1.45666,1.63929,0.0028,0.0028,0.0028
162,24096.6,1.49738,1.39723,1.46349,0.75743,0.65563,0.70884,0.4411,1.61797,1.45605,1.63854,0.002755,0.002755,0.002755
163,24198.6,1.49348,1.39295,1.45963,0.75406,0.65848,0.70918,0.44078,1.61834,1.45512,1.63822,0.00271,0.00271,0.00271
164,24300.7,1.49338,1.38826,1.46117,0.754,0.66012,0.70935,0.44139,1.61828,1.45437,1.63767,0.002665,0.002665,0.002665
165,24402.5,1.49017,1.38512,1.45643,0.75592,0.66026,0.71048,0.44213,1.61855,1.45327,1.63718,0.00262,0.00262,0.00262
166,24504.6,1.49294,1.37412,1.4577,0.75745,0.65993,0.71088,0.44198,1.61902,1.45213,1.63676,0.002575,0.002575,0.002575
167,24606.4,1.48994,1.37212,1.45234,0.75662,0.66202,0.71188,0.44234,1.61913,1.45138,1.63638,0.00253,0.00253,0.00253
168,24708.4,1.48287,1.37582,1.4516,0.7579,0.6619,0.7126,0.44206,1.61933,1.4505,1.63596,0.002485,0.002485,0.002485
169,24810.3,1.48336,1.37043,1.45416,0.75724,0.66234,0.7129,0.44238,1.61915,1.4497,1.63542,0.00244,0.00244,0.00244
170,24913.9,1.48336,1.36664,1.45256,0.75768,0.66352,0.71322,0.44208,1.61947,1.44922,1.63521,0.002395,0.002395,0.002395
171,25025,1.48627,1.3671,1.45215,0.75901,0.66253,0.71381,0.44179,1.61933,1.44818,1.6346,0.00235,0.00235,0.00235
172,25129.1,1.4805,1.3589,1.44843,0.76009,0.66164,0.7127,0.44153,1.61988,1.44718,1.63442,0.002305,0.002305,0.002305
173,25233,1.47164,1.36034,1.44253,0.7633,0.65955,0.71333,0.44193,1.61997,1.4469,1.63386,0.00226,0.00226,0.00226
174,25337.4,1.47093,1.34997,1.44453,0.7633,0.65989,0.71355,0.44219,1.62027,1.44604,1.6337,0.002215,0.002215,0.002215
175,25440.2,1.47315,1.35037,1.4408,0.76408,0.65948,0.71373,0.44265,1.6206,1.4454,1.6334,0.00217,0.00217,0.00217
176,25542.2,1.46126,1.338,1.43408,0.76468,0.65991,0.71384,0.44301,1.62085,1.44464,1.63309,0.002125,0.002125,0.002125
177,25644.3,1.46809,1.33164,1.4366,0.76286,0.66004,0.71375,0.44233,1.62179,1.44379,1.63304,0.00208,0.00208,0.00208
178,25746.6,1.46073,1.33312,1.43322,0.76629,0.6599,0.71352,0.44203,1.62256,1.44294,1.63296,0.002035,0.002035,0.002035
179,25848.7,1.45943,1.3307,1.43149,0.76417,0.66048,0.7137,0.44235,1.62314,1.44231,1.63283,0.00199,0.00199,0.00199
180,25950.6,1.45631,1.31721,1.42343,0.77018,0.65719,0.71413,0.4422,1.62396,1.44168,1.63278,0.001945,0.001945,0.001945
181,26052.4,1.45447,1.32462,1.42983,0.76852,0.65713,0.71424,0.44181,1.62452,1.44136,1.6328,0.0019,0.0019,0.0019
182,26154.2,1.45254,1.31773,1.42599,0.76906,0.65804,0.71476,0.44213,1.62483,1.44021,1.63261,0.001855,0.001855,0.001855
183,26256,1.454,1.31572,1.42685,0.77048,0.65859,0.71519,0.44246,1.62548,1.43933,1.63255,0.00181,0.00181,0.00181
184,26358,1.44285,1.30065,1.41762,0.76919,0.6595,0.71523,0.44253,1.62573,1.43914,1.63224,0.001765,0.001765,0.001765
185,26459.7,1.44643,1.30405,1.42132,0.76555,0.66194,0.71539,0.44195,1.62604,1.43857,1.63207,0.00172,0.00172,0.00172
186,26561.8,1.4414,1.30541,1.41569,0.76473,0.66351,0.71523,0.44196,1.62671,1.43815,1.63199,0.001675,0.001675,0.001675
187,26663.9,1.44049,1.29939,1.41836,0.76082,0.66571,0.7157,0.443,1.62747,1.43726,1.63209,0.00163,0.00163,0.00163
