epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
131,25729.6,1.55992,1.51345,1.51672,0.73055,0.63978,0.69073,0.42191,1.64318,1.5139,1.66076,0.00415,0.00415,0.00415
132,25937.1,1.56629,1.52083,1.51794,0.73487,0.64113,0.6918,0.42268,1.64273,1.51228,1.66006,0.004105,0.004105,0.004105
133,26145.5,1.55837,1.50846,1.50853,0.73713,0.64113,0.6921,0.42305,1.64257,1.51071,1.65938,0.00406,0.00406,0.00406
134,26351.5,1.55518,1.51058,1.50531,0.73545,0.64322,0.69238,0.42339,1.64228,1.50973,1.6588,0.004015,0.004015,0.004015
135,26555,1.55177,1.50513,1.50718,0.73291,0.64375,0.69298,0.42357,1.64197,1.50859,1.65815,0.00397,0.00397,0.00397
136,26756.2,1.55744,1.50611,1.50462,0.7367,0.64355,0.69326,0.42407,1.64142,1.50732,1.65715,0.003925,0.003925,0.003925
137,26957,1.55372,1.49855,1.4997,0.73632,0.64442,0.69377,0.4244,1.64089,1.5064,1.65602,0.00388,0.00388,0.00388
138,27160,1.54951,1.49075,1.49955,0.73784,0.64506,0.69426,0.42477,1.64073,1.50531,1.6553,0.003835,0.003835,0.003835
139,27362.1,1.55247,1.49311,1.4989,0.73958,0.64424,0.69446,0.42555,1.64027,1.50422,1.65438,0.00379,0.00379,0.00379
140,27561,1.54238,1.48562,1.49227,0.74153,0.64423,0.6955,0.42574,1.64,1.50334,1.65361,0.003745,0.003745,0.003745
141,27761.8,1.54503,1.48043,1.49495,0.74197,0.64569,0.6959,0.42586,1.63964,1.50257,1.65265,0.0037,0.0037,0.0037
142,27962.4,1.54644,1.48335,1.49879,0.73756,0.64966,0.6967,0.42563,1.63964,1.50156,1.6521,0.003655,0.003655,0.003655
143,28163.3,1.54491,1.47666,1.49438,0.73847,0.65245,0.69774,0.42627,1.6392,1.50086,1.6513,0.00361,0.00361,0.00361
144,28369.5,1.5392,1.47411,1.4918,0.7349,0.65378,0.69824,0.42662,1.63881,1.49981,1.65048,0.003565,0.003565,0.003565
145,28575.6,1.53924,1.47157,1.49115,0.73815,0.65352,0.69901,0.4273,1.639,1.49885,1.65009,0.00352,0.00352,0.00352
146,28779.5,1.5299,1.46469,1.48576,0.73857,0.65474,0.69974,0.4277,1.63854,1.49786,1.64935,0.003475,0.003475,0.003475
147,28986.5,1.53926,1.47421,1.49125,0.74036,0.65496,0.70081,0.42796,1.63867,1.49687,1.64911,0.00343,0.00343,0.00343
148,29194.6,1.53009,1.45648,1.48572,0.73963,0.65573,0.70131,0.42905,1.63834,1.49564,1.64847,0.003385,0.003385,0.003385
149,29396,1.53072,1.45815,1.48278,0.73845,0.65741,0.7016,0.42911,1.63832,1.49488,1.64806,0.00334,0.00334,0.00334
150,29594.8,1.53004,1.45268,1.47658,0.74206,0.65672,0.7021,0.42967,1.63799,1.49374,1.64729,0.003295,0.003295,0.003295
151,29796.3,1.52411,1.44185,1.48006,0.74262,0.65644,0.70286,0.42975,1.63776,1.4927,1.64665,0.00325,0.00325,0.00325
152,29960.4,1.52639,1.44836,1.47728,0.7447,0.65763,0.70379,0.42943,1.63789,1.49193,1.64609,0.003205,0.003205,0.003205
153,30083.2,1.52494,1.43205,1.47316,0.74669,0.65824,0.70395,0.42991,1.63789,1.49053,1.6456,0.00316,0.00316,0.00316
154,30203.4,1.52475,1.43741,1.47263,0.74651,0.65846,0.70453,0.43071,1.6379,1.48971,1.64515,0.003115,0.003115,0.003115
155,30323.4,1.52238,1.43059,1.47379,0.74626,0.65915,0.70476,0.43086,1.63735,1.48881,1.64444,0.00307,0.00307,0.00307
156,30443,1.51694,1.4247,1.46616,0.74598,0.66062,0.70514,0.43167,1.63759,1.4879,1.64399,0.003025,0.003025,0.003025
157,30559.2,1.51682,1.41947,1.47016,0.74448,0.66069,0.70574,0.43194,1.63752,1.4866,1.64347,0.00298,0.00298,0.00298
158,30674.9,1.51872,1.42612,1.46606,0.74526,0.66097,0.70611,0.43202,1.63737,1.48563,1.64277,0.002935,0.002935,0.002935
159,30793,1.50975,1.42251,1.46251,0.74555,0.66181,0.70645,0.43265,1.63727,1.48467,1.64231,0.00289,0.00289,0.00289
160,30910.8,1.50613,1.41595,1.46676,0.74596,0.66128,0.7067,0.43277,1.63726,1.48358,1.64175,0.002845,0.002845,0.002845
161,31029,1.50717,1.41615,1.46668,0.74644,0.66218,0.70708,0.4334,1.6374,1.48258,1.6415,0.0028,0.0028,0.0028
162,31149.2,1.50452,1.41155,1.46327,0.74599,0.66356,0.70763,0.43369,1.63716,1.48145,1.64093,0.002755,0.002755,0.002755
163,31269.5,1.50413,1.40505,1.46127,0.7498,0.66272,0.70792,0.43348,1.63745,1.48042,1.64051,0.00271,0.00271,0.00271
164,31411.7,1.50334,1.40014,1.46356,0.75339,0.66197,0.70885,0.43369,1.63733,1.47972,1.63978,0.002665,0.002665,0.002665
165,31620.1,1.49705,1.399,1.45604,0.75332,0.66297,0.70945,0.43358,1.6376,1.4787,1.63943,0.00262,0.00262,0.00262
166,31738.2,1.49555,1.39191,1.45045,0.75329,0.66443,0.70946,0.43364,1.63769,1.47795,1.63883,0.002575,0.002575,0.002575
167,31860.6,1.49841,1.38377,1.44758,0.75424,0.66532,0.70969,0.43397,1.63805,1.47708,1.63851,0.00253,0.00253,0.00253
168,31974.1,1.49625,1.38241,1.44904,0.75717,0.66235,0.70946,0.43399,1.63842,1.47687,1.63815,0.002485,0.002485,0.002485
169,32093.9,1.49007,1.38516,1.44934,0.75529,0.66362,0.71034,0.43394,1.63886,1.47617,1.63811,0.00244,0.00244,0.00244
170,32201.7,1.4896,1.38013,1.44853,0.75424,0.66551,0.71056,0.43342,1.63938,1.47542,1.6381,0.002395,0.002395,0.002395
171,32317.2,1.49411,1.3771,1.44833,0.75429,0.66655,0.71123,0.43382,1.63975,1.47482,1.63801,0.00235,0.00235,0.00235
172,32450.2,1.48982,1.37084,1.44811,0.75468,0.66561,0.71169,0.4342,1.63993,1.47411,1.6378,0.002305,0.002305,0.002305
173,32589.5,1.48544,1.37115,1.44362,0.75372,0.66605,0.71172,0.43431,1.64058,1.47286,1.63754,0.00226,0.00226,0.00226
174,32723.2,1.48009,1.36501,1.43997,0.75508,0.66585,0.71218,0.43465,1.64099,1.47204,1.63727,0.002215,0.002215,0.002215
175,32839.5,1.48424,1.36208,1.44052,0.75697,0.66495,0.71231,0.43551,1.64137,1.47092,1.63701,0.00217,0.00217,0.00217
176,32959.3,1.47168,1.34998,1.43496,0.75883,0.66372,0.71256,0.43536,1.64163,1.46965,1.63677,0.002125,0.002125,0.002125
177,33163.4,1.47483,1.34591,1.43591,0.76206,0.66337,0.71255,0.43601,1.64178,1.46891,1.63624,0.00208,0.00208,0.00208
178,33322,1.47063,1.34773,1.43237,0.76315,0.66347,0.71256,0.43631,1.6425,1.46815,1.6362,0.002035,0.002035,0.002035
179,33429.2,1.47086,1.34185,1.43261,0.76503,0.6637,0.71277,0.43623,1.64286,1.4673,1.63601,0.00199,0.00199,0.00199
180,33535.8,1.4654,1.33078,1.42465,0.76467,0.66414,0.71263,0.43588,1.64279,1.46654,1.63549,0.001945,0.001945,0.001945
181,33660.5,1.46537,1.337,1.43311,0.76624,0.66404,0.71243,0.43573,1.64329,1.46613,1.63556,0.0019,0.0019,0.0019
182,33795.1,1.4628,1.33008,1.42499,0.76509,0.66426,0.71264,0.43588,1.64354,1.46502,1.63548,0.001855,0.001855,0.001855
183,33924.3,1.46001,1.32422,1.42456,0.7634,0.66373,0.71285,0.43596,1.64383,1.46414,1.63552,0.00181,0.00181,0.00181
184,34080.9,1.45481,1.3124,1.41829,0.76433,0.66239,0.7125,0.43579,1.64461,1.46306,1.63561,0.001765,0.001765,0.001765
185,34258.4,1.45453,1.31263,1.42103,0.76524,0.66231,0.7124,0.43553,1.64518,1.46185,1.6355,0.00172,0.00172,0.00172
186,34442.9,1.45269,1.31568,1.41924,0.76334,0.66261,0.71245,0.43591,1.6453,1.46078,1.63521,0.001675,0.001675,0.001675
187,34627.3,1.45284,1.30898,1.42158,0.76587,0.66187,0.71268,0.4357,1.64571,1.45941,1.63485,0.00163,0.00163,0.00163
188,34812.8,1.4391,1.30335,1.40927,0.76674,0.66117,0.7127,0.43569,1.64611,1.45916,1.63468,0.001585,0.001585,0.001585
